YEAR,VEHICLE_TYPE,BRAND,VEHICLE_COUNT,AGE_GROUP,AGE,RTO_REGISTRATION_YEAR
2015,OTHERS,John Deere,1737, 9-10,9,2006
2015,OTHERS,SONALIKA,10422, 9-10,9,2006
2015,OTHERS,ESCORTS,868, 9-10,9,2006
2015,OTHERS,HITACHI,10422, 9-10,9,2006
2015,OTHERS,KOMASTU,10422, 9-10,9,2006
2015,OTHERS,XCBG,13027, 9-10,9,2006
2015,OTHERS,CATERPILLAR,1737, 9-10,9,2006
2015,OTHERS,VOLVO,12159, 9-10,9,2006
2015,TRUCK,SCANIA,9911, 10-11,10,2005
2015,TRUCK,MAN,8495, 10-11,10,2005
2015,TRUCK,Tata,9203, 10-11,10,2005
2015,TRUCK,Ashok Leyland,5663, 10-11,10,2005
2015,TRUCK,VOLVO,1415, 10-11,10,2005
2015,TRUCK,MAZ,1415, 10-11,10,2005
2015,TRUCK,Asia MotorWorks (AMW),6371, 10-11,10,2005
2015,TRUCK,PACCAR,9911, 10-11,10,2005
2015,TRUCK,Force Motors,7079, 10-11,10,2005
2015,TRUCK,BharatBenz,10619, 10-11,10,2005
2015,TRUCK,Hindustan Motors,7079, 10-11,10,2005
2015,TRUCK,Mercedes-Benz,7787, 10-11,10,2005
2015,FOUR WHEELER,Ford ,1535, 10-11,10,2005
2015,FOUR WHEELER,Tata,6140, 10-11,10,2005
2015,FOUR WHEELER,Maruti Suzuki,18422, 10-11,10,2005
2015,FOUR WHEELER,Hyundai,18422, 10-11,10,2005
2015,FOUR WHEELER,General Motors,12281, 10-11,10,2005
2015,FOUR WHEELER,Mahindra,24563, 10-11,10,2005
2015,FOUR WHEELER,"Hero MotoCorp
",18422, 10-11,10,2005
2015,FOUR WHEELER,VOLVO,1535, 10-11,10,2005
2015,FOUR WHEELER,Force Motors,27634, 10-11,10,2005
2015,FOUR WHEELER,ISUZU,27634, 10-11,10,2005
2015,BUSE,Tata,3391, 10-11,10,2005
2015,BUSE,Ashok Leyland,2906, 10-11,10,2005
2015,BUSE,SCANIA,3148, 10-11,10,2005
2015,BUSE,VOLVO,1937, 10-11,10,2005
2015,BUSE,Asia MotorWorks (AMW),484, 10-11,10,2005
2015,BUSE,BharatBenz,484, 10-11,10,2005
2015,BUSE,Mercedes-Benz,2179, 10-11,10,2005
2015,BUSE,EICHER MOTOR,3391, 10-11,10,2005
2015,BUSE,JCBL,2422, 10-11,10,2005
2015,BUSE,FOTON,3633, 10-11,10,2005
2015,BUSE,ISUZU,2422, 10-11,10,2005
2015,BUSE,BYD,2664, 10-11,10,2005
2015,TWO WHEELER,Hero Honda,212630, 10-11,10,2005
2015,TWO WHEELER,Yamaha,149628, 10-11,10,2005
2015,TWO WHEELER,Bajaj,173254, 10-11,10,2005
2015,TWO WHEELER,Suzuki,173254, 10-11,10,2005
2015,TWO WHEELER,Royal Enfield,39375, 10-11,10,2005
2015,TWO WHEELER,TVS,86627, 10-11,10,2005
2015,OTHERS,JCB,13451, 10-11,10,2005
2015,OTHERS,L&T,8495, 10-11,10,2005
2015,OTHERS,John Deere,9203, 10-11,10,2005
2015,OTHERS,SONALIKA,5663, 10-11,10,2005
2015,OTHERS,ESCORTS,1415, 10-11,10,2005
2015,OTHERS,HITACHI,1415, 10-11,10,2005
2015,OTHERS,KOMASTU,6371, 10-11,10,2005
2015,OTHERS,XCBG,9911, 10-11,10,2005
2015,OTHERS,CATERPILLAR,7079, 10-11,10,2005
2015,OTHERS,VOLVO,10619, 10-11,10,2005
2015,TRUCK,SCANIA,1245, 11-12,11,2004
2015,TRUCK,MAN,4981, 11-12,11,2004
2015,TRUCK,Tata,6227, 11-12,11,2004
2015,TRUCK,Ashok Leyland,4981, 11-12,11,2004
2015,TRUCK,VOLVO,5604, 11-12,11,2004
2015,TRUCK,MAZ,8095, 11-12,11,2004
2015,TRUCK,Asia MotorWorks (AMW),7472, 11-12,11,2004
2015,TRUCK,PACCAR,622, 11-12,11,2004
2015,TRUCK,Force Motors,4981, 11-12,11,2004
2015,TRUCK,BharatBenz,3736, 11-12,11,2004
2015,TRUCK,Hindustan Motors,8718, 11-12,11,2004
2015,TRUCK,Mercedes-Benz,3113, 11-12,11,2004
2015,FOUR WHEELER,Ford ,19942, 11-12,11,2004
2015,FOUR WHEELER,Tata,12819, 11-12,11,2004
2015,FOUR WHEELER,Maruti Suzuki,18517, 11-12,11,2004
2015,FOUR WHEELER,Hyundai,9971, 11-12,11,2004
2015,FOUR WHEELER,General Motors,1424, 11-12,11,2004
2015,FOUR WHEELER,Mahindra,27064, 11-12,11,2004
2015,FOUR WHEELER,"Hero MotoCorp
",17093, 11-12,11,2004
2015,FOUR WHEELER,VOLVO,15668, 11-12,11,2004
2015,FOUR WHEELER,Force Motors,7122, 11-12,11,2004
2015,FOUR WHEELER,ISUZU,18517, 11-12,11,2004
2015,BUSE,Tata,437, 11-12,11,2004
2015,BUSE,Ashok Leyland,1748, 11-12,11,2004
2015,BUSE,SCANIA,2185, 11-12,11,2004
2015,BUSE,VOLVO,1748, 11-12,11,2004
2015,BUSE,Asia MotorWorks (AMW),1966, 11-12,11,2004
2015,BUSE,BharatBenz,2840, 11-12,11,2004
2015,BUSE,Mercedes-Benz,2622, 11-12,11,2004
2015,BUSE,EICHER MOTOR,218, 11-12,11,2004
2015,BUSE,JCBL,1748, 11-12,11,2004
2015,BUSE,FOTON,1311, 11-12,11,2004
2015,BUSE,ISUZU,3059, 11-12,11,2004
2015,BUSE,BYD,1092, 11-12,11,2004
2015,TWO WHEELER,Hero Honda,80241, 11-12,11,2004
2015,TWO WHEELER,Yamaha,124010, 11-12,11,2004
2015,TWO WHEELER,Bajaj,167778, 11-12,11,2004
2015,TWO WHEELER,Suzuki,211547, 11-12,11,2004
2015,TWO WHEELER,Royal Enfield,51063, 11-12,11,2004
2015,TWO WHEELER,TVS,109420, 11-12,11,2004
2015,OTHERS,JCB,13700, 11-12,11,2004
2015,OTHERS,L&T,4981, 11-12,11,2004
2015,OTHERS,John Deere,6227, 11-12,11,2004
2015,OTHERS,SONALIKA,4981, 11-12,11,2004
2015,OTHERS,ESCORTS,5604, 11-12,11,2004
2015,OTHERS,HITACHI,8095, 11-12,11,2004
2015,OTHERS,KOMASTU,7472, 11-12,11,2004
2015,OTHERS,XCBG,622, 11-12,11,2004
2015,OTHERS,CATERPILLAR,4981, 11-12,11,2004
2015,OTHERS,VOLVO,3736, 11-12,11,2004
2015,TRUCK,SCANIA,5270, 12-13,12,2003
2015,TRUCK,MAN,1317, 12-13,12,2003
2015,TRUCK,Tata,3952, 12-13,12,2003
2015,TRUCK,Ashok Leyland,6588, 12-13,12,2003
2015,TRUCK,VOLVO,3952, 12-13,12,2003
2015,TRUCK,MAZ,8564, 12-13,12,2003
2015,TRUCK,Asia MotorWorks (AMW),7905, 12-13,12,2003
2015,TRUCK,PACCAR,1976, 12-13,12,2003
2015,TRUCK,Force Motors,4611, 12-13,12,2003
2015,TRUCK,BharatBenz,9882, 12-13,12,2003
2015,TRUCK,Hindustan Motors,3294, 12-13,12,2003
2015,TRUCK,Mercedes-Benz,6588, 12-13,12,2003
2015,FOUR WHEELER,Ford ,20632, 12-13,12,2003
2015,FOUR WHEELER,Tata,8842, 12-13,12,2003
2015,FOUR WHEELER,Maruti Suzuki,13263, 12-13,12,2003
2015,FOUR WHEELER,Hyundai,11790, 12-13,12,2003
2015,FOUR WHEELER,General Motors,14737, 12-13,12,2003
2015,FOUR WHEELER,Mahindra,13263, 12-13,12,2003
2015,FOUR WHEELER,"Hero MotoCorp
",13263, 12-13,12,2003
2015,FOUR WHEELER,VOLVO,16211, 12-13,12,2003
2015,FOUR WHEELER,Force Motors,33896, 12-13,12,2003
2015,FOUR WHEELER,ISUZU,1473, 12-13,12,2003
2015,BUSE,Tata,1733, 12-13,12,2003
2015,BUSE,Ashok Leyland,433, 12-13,12,2003
2015,BUSE,SCANIA,1299, 12-13,12,2003
2015,BUSE,VOLVO,2166, 12-13,12,2003
2015,BUSE,Asia MotorWorks (AMW),1299, 12-13,12,2003
2015,BUSE,BharatBenz,2816, 12-13,12,2003
2015,BUSE,Mercedes-Benz,2599, 12-13,12,2003
2015,BUSE,EICHER MOTOR,649, 12-13,12,2003
2015,BUSE,JCBL,1516, 12-13,12,2003
2015,BUSE,FOTON,3249, 12-13,12,2003
2015,BUSE,ISUZU,1083, 12-13,12,2003
2015,BUSE,BYD,2166, 12-13,12,2003
2015,TWO WHEELER,Hero Honda,169052, 12-13,12,2003
2015,TWO WHEELER,Yamaha,76842, 12-13,12,2003
2015,TWO WHEELER,Bajaj,115263, 12-13,12,2003
2015,TWO WHEELER,Suzuki,122947, 12-13,12,2003
2015,TWO WHEELER,Royal Enfield,38421, 12-13,12,2003
2015,TWO WHEELER,TVS,115263, 12-13,12,2003
2015,OTHERS,JCB,9223, 12-13,12,2003
2015,OTHERS,L&T,1317, 12-13,12,2003
2015,OTHERS,John Deere,3952, 12-13,12,2003
2015,OTHERS,SONALIKA,6588, 12-13,12,2003
2015,OTHERS,ESCORTS,3952, 12-13,12,2003
2015,OTHERS,HITACHI,8564, 12-13,12,2003
2015,OTHERS,KOMASTU,7905, 12-13,12,2003
2015,OTHERS,XCBG,1976, 12-13,12,2003
2015,OTHERS,CATERPILLAR,4611, 12-13,12,2003
2015,OTHERS,VOLVO,9882, 12-13,12,2003
2015,TRUCK,SCANIA,1155, 13-14,13,2002
2015,TRUCK,MAN,8664, 13-14,13,2002
2015,TRUCK,Tata,4043, 13-14,13,2002
2015,TRUCK,Ashok Leyland,1155, 13-14,13,2002
2015,TRUCK,VOLVO,2310, 13-14,13,2002
2015,TRUCK,MAZ,1155, 13-14,13,2002
2015,TRUCK,Asia MotorWorks (AMW),6353, 13-14,13,2002
2015,TRUCK,PACCAR,2310, 13-14,13,2002
2015,TRUCK,Force Motors,2888, 13-14,13,2002
2015,TRUCK,BharatBenz,6353, 13-14,13,2002
2015,TRUCK,Hindustan Motors,2310, 13-14,13,2002
2015,TRUCK,Mercedes-Benz,2310, 13-14,13,2002
2015,FOUR WHEELER,Ford ,17318, 13-14,13,2002
2015,FOUR WHEELER,Tata,19982, 13-14,13,2002
2015,FOUR WHEELER,Maruti Suzuki,2664, 13-14,13,2002
2015,FOUR WHEELER,Hyundai,18650, 13-14,13,2002
2015,FOUR WHEELER,General Motors,14653, 13-14,13,2002
2015,FOUR WHEELER,Mahindra,14653, 13-14,13,2002
2015,FOUR WHEELER,"Hero MotoCorp
",7993, 13-14,13,2002
2015,FOUR WHEELER,VOLVO,9325, 13-14,13,2002
2015,FOUR WHEELER,Force Motors,31972, 13-14,13,2002
2015,FOUR WHEELER,ISUZU,10657, 13-14,13,2002
2015,BUSE,Tata,366, 13-14,13,2002
2015,BUSE,Ashok Leyland,2746, 13-14,13,2002
2015,BUSE,SCANIA,1281, 13-14,13,2002
2015,BUSE,VOLVO,366, 13-14,13,2002
2015,BUSE,Asia MotorWorks (AMW),732, 13-14,13,2002
2015,BUSE,BharatBenz,366, 13-14,13,2002
2015,BUSE,Mercedes-Benz,2014, 13-14,13,2002
2015,BUSE,EICHER MOTOR,732, 13-14,13,2002
2015,BUSE,JCBL,915, 13-14,13,2002
2015,BUSE,FOTON,2014, 13-14,13,2002
2015,BUSE,ISUZU,732, 13-14,13,2002
2015,BUSE,BYD,732, 13-14,13,2002
2015,TWO WHEELER,Hero Honda,139050, 13-14,13,2002
2015,TWO WHEELER,Yamaha,118193, 13-14,13,2002
2015,TWO WHEELER,Bajaj,90383, 13-14,13,2002
2015,TWO WHEELER,Suzuki,208576, 13-14,13,2002
2015,TWO WHEELER,Royal Enfield,34762, 13-14,13,2002
2015,TWO WHEELER,TVS,90383, 13-14,13,2002
2015,OTHERS,JCB,12129, 13-14,13,2002
2015,OTHERS,L&T,8664, 13-14,13,2002
2015,OTHERS,John Deere,4043, 13-14,13,2002
2015,OTHERS,SONALIKA,1155, 13-14,13,2002
2015,OTHERS,ESCORTS,2310, 13-14,13,2002
2015,OTHERS,HITACHI,1155, 13-14,13,2002
2015,OTHERS,KOMASTU,6353, 13-14,13,2002
2015,OTHERS,XCBG,2310, 13-14,13,2002
2015,OTHERS,CATERPILLAR,2888, 13-14,13,2002
2015,OTHERS,VOLVO,6353, 13-14,13,2002
2015,TRUCK,SCANIA,7718, 14-15,14,2001
2015,TRUCK,MAN,5513, 14-15,14,2001
2015,TRUCK,Tata,6064, 14-15,14,2001
2015,TRUCK,Ashok Leyland,7166, 14-15,14,2001
2015,TRUCK,VOLVO,551, 14-15,14,2001
2015,TRUCK,MAZ,5513, 14-15,14,2001
2015,TRUCK,Asia MotorWorks (AMW),1102, 14-15,14,2001
2015,TRUCK,PACCAR,6615, 14-15,14,2001
2015,TRUCK,Force Motors,3307, 14-15,14,2001
2015,TRUCK,BharatBenz,7718, 14-15,14,2001
2015,TRUCK,Hindustan Motors,3307, 14-15,14,2001
2015,TRUCK,Mercedes-Benz,8269, 14-15,14,2001
2015,FOUR WHEELER,Ford ,20583, 14-15,14,2001
2015,FOUR WHEELER,Tata,15437, 14-15,14,2001
2015,FOUR WHEELER,Maruti Suzuki,11578, 14-15,14,2001
2015,FOUR WHEELER,Hyundai,19296, 14-15,14,2001
2015,FOUR WHEELER,General Motors,11578, 14-15,14,2001
2015,FOUR WHEELER,Mahindra,10291, 14-15,14,2001
2015,FOUR WHEELER,"Hero MotoCorp
",10291, 14-15,14,2001
2015,FOUR WHEELER,VOLVO,6432, 14-15,14,2001
2015,FOUR WHEELER,Force Motors,11578, 14-15,14,2001
2015,FOUR WHEELER,ISUZU,12864, 14-15,14,2001
2015,BUSE,Tata,2581, 14-15,14,2001
2015,BUSE,Ashok Leyland,1843, 14-15,14,2001
2015,BUSE,SCANIA,2028, 14-15,14,2001
2015,BUSE,VOLVO,2396, 14-15,14,2001
2015,BUSE,Asia MotorWorks (AMW),184, 14-15,14,2001
2015,BUSE,BharatBenz,1843, 14-15,14,2001
2015,BUSE,Mercedes-Benz,368, 14-15,14,2001
2015,BUSE,EICHER MOTOR,2212, 14-15,14,2001
2015,BUSE,JCBL,1106, 14-15,14,2001
2015,BUSE,FOTON,2581, 14-15,14,2001
2015,BUSE,ISUZU,1106, 14-15,14,2001
2015,BUSE,BYD,2765, 14-15,14,2001
2015,TWO WHEELER,Hero Honda,152975, 14-15,14,2001
2015,TWO WHEELER,Yamaha,76487, 14-15,14,2001
2015,TWO WHEELER,Bajaj,83440, 14-15,14,2001
2015,TWO WHEELER,Suzuki,152975, 14-15,14,2001
2015,TWO WHEELER,Royal Enfield,55627, 14-15,14,2001
2015,TWO WHEELER,TVS,97347, 14-15,14,2001
2015,OTHERS,JCB,12128, 14-15,14,2001
2015,OTHERS,L&T,5513, 14-15,14,2001
2015,OTHERS,John Deere,6064, 14-15,14,2001
2015,OTHERS,SONALIKA,7166, 14-15,14,2001
2015,OTHERS,ESCORTS,551, 14-15,14,2001
2015,OTHERS,HITACHI,5513, 14-15,14,2001
2015,OTHERS,KOMASTU,1102, 14-15,14,2001
2015,OTHERS,XCBG,6615, 14-15,14,2001
2015,OTHERS,CATERPILLAR,3307, 14-15,14,2001
2015,OTHERS,VOLVO,7718, 14-15,14,2001
2015,TRUCK,SCANIA,3208, 15-16,15,2000
2015,TRUCK,MAN,7486, 15-16,15,2000
2015,TRUCK,Tata,8021, 15-16,15,2000
2015,TRUCK,Ashok Leyland,2673, 15-16,15,2000
2015,TRUCK,VOLVO,1069, 15-16,15,2000
2015,TRUCK,MAZ,4277, 15-16,15,2000
2015,TRUCK,Asia MotorWorks (AMW),5882, 15-16,15,2000
2015,TRUCK,PACCAR,2673, 15-16,15,2000
2015,TRUCK,Force Motors,534, 15-16,15,2000
2015,TRUCK,BharatBenz,4812, 15-16,15,2000
2015,TRUCK,Hindustan Motors,3208, 15-16,15,2000
2015,TRUCK,Mercedes-Benz,5882, 15-16,15,2000
2015,FOUR WHEELER,Ford ,7640, 15-16,15,2000
2015,FOUR WHEELER,Tata,5093, 15-16,15,2000
2015,FOUR WHEELER,Maruti Suzuki,15280, 15-16,15,2000
2015,FOUR WHEELER,Hyundai,6366, 15-16,15,2000
2015,FOUR WHEELER,General Motors,11460, 15-16,15,2000
2015,FOUR WHEELER,Mahindra,14007, 15-16,15,2000
2015,FOUR WHEELER,"Hero MotoCorp
",1273, 15-16,15,2000
2015,FOUR WHEELER,VOLVO,8913, 15-16,15,2000
2015,FOUR WHEELER,Force Motors,31834, 15-16,15,2000
2015,FOUR WHEELER,ISUZU,25467, 15-16,15,2000
2015,BUSE,Tata,1055, 15-16,15,2000
2015,BUSE,Ashok Leyland,2463, 15-16,15,2000
2015,BUSE,SCANIA,2639, 15-16,15,2000
2015,BUSE,VOLVO,879, 15-16,15,2000
2015,BUSE,Asia MotorWorks (AMW),351, 15-16,15,2000
2015,BUSE,BharatBenz,1407, 15-16,15,2000
2015,BUSE,Mercedes-Benz,1935, 15-16,15,2000
2015,BUSE,EICHER MOTOR,879, 15-16,15,2000
2015,BUSE,JCBL,175, 15-16,15,2000
2015,BUSE,FOTON,1583, 15-16,15,2000
2015,BUSE,ISUZU,1055, 15-16,15,2000
2015,BUSE,BYD,1935, 15-16,15,2000
2015,TWO WHEELER,Hero Honda,184071, 15-16,15,2000
2015,TWO WHEELER,Yamaha,170436, 15-16,15,2000
2015,TWO WHEELER,Bajaj,143166, 15-16,15,2000
2015,TWO WHEELER,Suzuki,156801, 15-16,15,2000
2015,TWO WHEELER,Royal Enfield,47722, 15-16,15,2000
2015,TWO WHEELER,TVS,115896, 15-16,15,2000
2015,OTHERS,JCB,7486, 15-16,15,2000
2015,OTHERS,L&T,7486, 15-16,15,2000
2015,OTHERS,John Deere,8021, 15-16,15,2000
2015,OTHERS,SONALIKA,2673, 15-16,15,2000
2015,OTHERS,ESCORTS,1069, 15-16,15,2000
2015,OTHERS,HITACHI,4277, 15-16,15,2000
2015,OTHERS,KOMASTU,5882, 15-16,15,2000
2015,OTHERS,XCBG,2673, 15-16,15,2000
2015,OTHERS,CATERPILLAR,534, 15-16,15,2000
2015,OTHERS,VOLVO,4812, 15-16,15,2000
2015,TRUCK,SCANIA,7190, 16-17,16,1999
2015,TRUCK,MAN,2765, 16-17,16,1999
2015,TRUCK,Tata,4978, 16-17,16,1999
2015,TRUCK,Ashok Leyland,2765, 16-17,16,1999
2015,TRUCK,VOLVO,8296, 16-17,16,1999
2015,TRUCK,MAZ,4978, 16-17,16,1999
2015,TRUCK,Asia MotorWorks (AMW),1106, 16-17,16,1999
2015,TRUCK,PACCAR,8296, 16-17,16,1999
2015,TRUCK,Force Motors,5531, 16-17,16,1999
2015,TRUCK,BharatBenz,7743, 16-17,16,1999
2015,TRUCK,Hindustan Motors,8296, 16-17,16,1999
2015,TRUCK,Mercedes-Benz,4978, 16-17,16,1999
2015,FOUR WHEELER,Ford ,21637, 16-17,16,1999
2015,FOUR WHEELER,Tata,6364, 16-17,16,1999
2015,FOUR WHEELER,Maruti Suzuki,7636, 16-17,16,1999
2015,FOUR WHEELER,Hyundai,5091, 16-17,16,1999
2015,FOUR WHEELER,General Motors,2545, 16-17,16,1999
2015,FOUR WHEELER,Mahindra,10182, 16-17,16,1999
2015,FOUR WHEELER,"Hero MotoCorp
",16546, 16-17,16,1999
2015,FOUR WHEELER,VOLVO,15273, 16-17,16,1999
2015,FOUR WHEELER,Force Motors,30547, 16-17,16,1999
2015,FOUR WHEELER,ISUZU,11455, 16-17,16,1999
2015,BUSE,Tata,2507, 16-17,16,1999
2015,BUSE,Ashok Leyland,964, 16-17,16,1999
2015,BUSE,SCANIA,1736, 16-17,16,1999
2015,BUSE,VOLVO,964, 16-17,16,1999
2015,BUSE,Asia MotorWorks (AMW),2893, 16-17,16,1999
2015,BUSE,BharatBenz,1736, 16-17,16,1999
2015,BUSE,Mercedes-Benz,385, 16-17,16,1999
2015,BUSE,EICHER MOTOR,2893, 16-17,16,1999
2015,BUSE,JCBL,1928, 16-17,16,1999
2015,BUSE,FOTON,2700, 16-17,16,1999
2015,BUSE,ISUZU,2893, 16-17,16,1999
2015,BUSE,BYD,1736, 16-17,16,1999
2015,TWO WHEELER,Hero Honda,140090, 16-17,16,1999
2015,TWO WHEELER,Yamaha,93393, 16-17,16,1999
2015,TWO WHEELER,Bajaj,186787, 16-17,16,1999
2015,TWO WHEELER,Suzuki,146761, 16-17,16,1999
2015,TWO WHEELER,Royal Enfield,53367, 16-17,16,1999
2015,TWO WHEELER,TVS,106735, 16-17,16,1999
2015,OTHERS,JCB,9403, 16-17,16,1999
2015,OTHERS,L&T,2765, 16-17,16,1999
2015,OTHERS,John Deere,4978, 16-17,16,1999
2015,OTHERS,SONALIKA,2765, 16-17,16,1999
2015,OTHERS,ESCORTS,8296, 16-17,16,1999
2015,OTHERS,HITACHI,4978, 16-17,16,1999
2015,OTHERS,KOMASTU,1106, 16-17,16,1999
2015,OTHERS,XCBG,8296, 16-17,16,1999
2015,OTHERS,CATERPILLAR,5531, 16-17,16,1999
2015,OTHERS,VOLVO,7743, 16-17,16,1999
2015,TRUCK,SCANIA,6813, 17-18,17,1998
2015,TRUCK,MAN,7861, 17-18,17,1998
2015,TRUCK,Tata,5765, 17-18,17,1998
2015,TRUCK,Ashok Leyland,2620, 17-18,17,1998
2015,TRUCK,VOLVO,5765, 17-18,17,1998
2015,TRUCK,MAZ,4717, 17-18,17,1998
2015,TRUCK,Asia MotorWorks (AMW),6813, 17-18,17,1998
2015,TRUCK,PACCAR,2096, 17-18,17,1998
2015,TRUCK,Force Motors,3144, 17-18,17,1998
2015,TRUCK,BharatBenz,3668, 17-18,17,1998
2015,TRUCK,Hindustan Motors,4717, 17-18,17,1998
2015,TRUCK,Mercedes-Benz,1048, 17-18,17,1998
2015,FOUR WHEELER,Ford ,17079, 17-18,17,1998
2015,FOUR WHEELER,Tata,2439, 17-18,17,1998
2015,FOUR WHEELER,Maruti Suzuki,14639, 17-18,17,1998
2015,FOUR WHEELER,Hyundai,10979, 17-18,17,1998
2015,FOUR WHEELER,General Motors,14639, 17-18,17,1998
2015,FOUR WHEELER,Mahindra,19519, 17-18,17,1998
2015,FOUR WHEELER,"Hero MotoCorp
",2439, 17-18,17,1998
2015,FOUR WHEELER,VOLVO,15859, 17-18,17,1998
2015,FOUR WHEELER,Force Motors,18299, 17-18,17,1998
2015,FOUR WHEELER,ISUZU,20739, 17-18,17,1998
2015,BUSE,Tata,2291, 17-18,17,1998
2015,BUSE,Ashok Leyland,2643, 17-18,17,1998
2015,BUSE,SCANIA,1938, 17-18,17,1998
2015,BUSE,VOLVO,881, 17-18,17,1998
2015,BUSE,Asia MotorWorks (AMW),1938, 17-18,17,1998
2015,BUSE,BharatBenz,1586, 17-18,17,1998
2015,BUSE,Mercedes-Benz,2291, 17-18,17,1998
2015,BUSE,EICHER MOTOR,704, 17-18,17,1998
2015,BUSE,JCBL,1057, 17-18,17,1998
2015,BUSE,FOTON,1233, 17-18,17,1998
2015,BUSE,ISUZU,1586, 17-18,17,1998
2015,BUSE,BYD,352, 17-18,17,1998
2015,TWO WHEELER,Hero Honda,190088, 17-18,17,1998
2015,TWO WHEELER,Yamaha,171079, 17-18,17,1998
2015,TWO WHEELER,Bajaj,82371, 17-18,17,1998
2015,TWO WHEELER,Suzuki,133062, 17-18,17,1998
2015,TWO WHEELER,Royal Enfield,50690, 17-18,17,1998
2015,TWO WHEELER,TVS,88708, 17-18,17,1998
2015,OTHERS,JCB,11530, 17-18,17,1998
2015,OTHERS,L&T,7861, 17-18,17,1998
2015,OTHERS,John Deere,5765, 17-18,17,1998
2015,OTHERS,SONALIKA,2620, 17-18,17,1998
2015,OTHERS,ESCORTS,5765, 17-18,17,1998
2015,OTHERS,HITACHI,4717, 17-18,17,1998
2015,OTHERS,KOMASTU,6813, 17-18,17,1998
2015,OTHERS,XCBG,2096, 17-18,17,1998
2015,OTHERS,CATERPILLAR,3144, 17-18,17,1998
2015,OTHERS,VOLVO,3668, 17-18,17,1998
2015,TRUCK,SCANIA,4191, 18-19,18,1997
2015,TRUCK,MAN,931, 18-19,18,1997
2015,TRUCK,Tata,6520, 18-19,18,1997
2015,TRUCK,Ashok Leyland,465, 18-19,18,1997
2015,TRUCK,VOLVO,1863, 18-19,18,1997
2015,TRUCK,MAZ,6520, 18-19,18,1997
2015,TRUCK,Asia MotorWorks (AMW),3260, 18-19,18,1997
2015,TRUCK,PACCAR,3260, 18-19,18,1997
2015,TRUCK,Force Motors,4191, 18-19,18,1997
2015,TRUCK,BharatBenz,3260, 18-19,18,1997
2015,TRUCK,Hindustan Motors,6054, 18-19,18,1997
2015,TRUCK,Mercedes-Benz,931, 18-19,18,1997
2015,FOUR WHEELER,Ford ,11031, 18-19,18,1997
2015,FOUR WHEELER,Tata,13238, 18-19,18,1997
2015,FOUR WHEELER,Maruti Suzuki,3309, 18-19,18,1997
2015,FOUR WHEELER,Hyundai,5515, 18-19,18,1997
2015,FOUR WHEELER,General Motors,4412, 18-19,18,1997
2015,FOUR WHEELER,Mahindra,20960, 18-19,18,1997
2015,FOUR WHEELER,"Hero MotoCorp
",7722, 18-19,18,1997
2015,FOUR WHEELER,VOLVO,9928, 18-19,18,1997
2015,FOUR WHEELER,Force Motors,15444, 18-19,18,1997
2015,FOUR WHEELER,ISUZU,18754, 18-19,18,1997
2015,BUSE,Tata,1373, 18-19,18,1997
2015,BUSE,Ashok Leyland,305, 18-19,18,1997
2015,BUSE,SCANIA,2136, 18-19,18,1997
2015,BUSE,VOLVO,152, 18-19,18,1997
2015,BUSE,Asia MotorWorks (AMW),610, 18-19,18,1997
2015,BUSE,BharatBenz,2136, 18-19,18,1997
2015,BUSE,Mercedes-Benz,1068, 18-19,18,1997
2015,BUSE,EICHER MOTOR,1068, 18-19,18,1997
2015,BUSE,JCBL,1373, 18-19,18,1997
2015,BUSE,FOTON,1068, 18-19,18,1997
2015,BUSE,ISUZU,1983, 18-19,18,1997
2015,BUSE,BYD,305, 18-19,18,1997
2015,TWO WHEELER,Hero Honda,114308, 18-19,18,1997
2015,TWO WHEELER,Yamaha,142885, 18-19,18,1997
2015,TWO WHEELER,Bajaj,97162, 18-19,18,1997
2015,TWO WHEELER,Suzuki,171462, 18-19,18,1997
2015,TWO WHEELER,Royal Enfield,34292, 18-19,18,1997
2015,TWO WHEELER,TVS,51438, 18-19,18,1997
2015,OTHERS,JCB,4657, 18-19,18,1997
2015,OTHERS,L&T,931, 18-19,18,1997
2015,OTHERS,John Deere,6520, 18-19,18,1997
2015,OTHERS,SONALIKA,465, 18-19,18,1997
2015,OTHERS,ESCORTS,1863, 18-19,18,1997
2015,OTHERS,HITACHI,6520, 18-19,18,1997
2015,OTHERS,KOMASTU,3260, 18-19,18,1997
2015,OTHERS,XCBG,3260, 18-19,18,1997
2015,OTHERS,CATERPILLAR,4191, 18-19,18,1997
2015,OTHERS,VOLVO,3260, 18-19,18,1997
2015,TRUCK,SCANIA,473, 19-20,19,1996
2015,TRUCK,MAN,6630, 19-20,19,1996
2015,TRUCK,Tata,6630, 19-20,19,1996
2015,TRUCK,Ashok Leyland,4736, 19-20,19,1996
2015,TRUCK,VOLVO,947, 19-20,19,1996
2015,TRUCK,MAZ,3788, 19-20,19,1996
2015,TRUCK,Asia MotorWorks (AMW),6630, 19-20,19,1996
2015,TRUCK,PACCAR,7104, 19-20,19,1996
2015,TRUCK,Force Motors,473, 19-20,19,1996
2015,TRUCK,BharatBenz,5683, 19-20,19,1996
2015,TRUCK,Hindustan Motors,6157, 19-20,19,1996
2015,TRUCK,Mercedes-Benz,1420, 19-20,19,1996
2015,FOUR WHEELER,Ford ,18568, 19-20,19,1996
2015,FOUR WHEELER,Tata,5802, 19-20,19,1996
